ID,BIV_susfeeder
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,100
979,100
980,0
981,100
982,100
983,100
984,100
985,100
986,100
987,100
988,100
989,100
990,100
991,100
992,100
993,100
994,100
995,100
996,100
997,100
998,100
999,100
1000,100
1001,100
1002,100
1003,100
1004,100
1005,100
1006,100
1007,100
1008,100
1009,100
1010,100
1011,100
1012,100
1013,100
1014,100
1015,100
1016,100
1017,100
1018,100
1019,100
1020,100
1021,100
1022,100
1023,100
1024,100
1025,100
1026,100
1027,100
1028,100
1029,100
1030,100
1031,100
1032,100
1033,100
1034,100
1035,100
1036,100
1037,100
1038,100
1039,100
1040,100
1041,100
1042,100
1043,100
1044,100
1045,100
1046,100
1047,100
1048,100
1049,100
1050,100
1051,100
1052,100
1053,100
1054,27967
1055,27967
1056,27967
1057,100
1058,2778
1059,27967
1060,2778
1061,100
1062,100
1063,100
1064,100
1065,100
1066,27967
1067,27967
1068,27967
1069,27967
1070,27967
1071,2778
1072,2778
1073,100
1074,2778
1075,100
1076,100
1077,27967
1078,27967
1079,100
1080,100
1081,100
1082,100
1083,27967
1084,27967
1085,27967
1086,27967
1087,27967
1088,100
1089,2778
1090,100
1091,2778
1092,27967
1093,100
1094,27967
1095,27967
1096,27967
1097,27967
1098,27967
1099,27967
1100,100
1101,100
1102,100
1103,100
1104,100
1105,2778
1106,27967
1107,2778
1108,27967
1109,27967
1110,27967
1111,2778
1112,2778
1113,2778
1114,27967
1115,27967
1116,27967
1117,2778
1118,27967
1119,27967
1120,2778
1121,27967
1122,27967
1123,27967
1124,27967
1125,27967
1126,27967
1127,27967
1128,27967
1129,100
1130,100
1131,100
1132,100
1133,100
1134,100
1135,100
1136,2778
1137,2778
1138,100
1139,2778
1140,27967
1141,2778
1142,2778
1143,100
1144,100
1145,27967
1146,27967
1147,27967
1148,27967
1149,27967
1150,27967
1151,27967
1152,27967
1153,27967
1154,27967
1155,100
1156,27967
1157,27967
1158,27967
1159,27967
1160,27967
1161,27967
1162,27967
1163,27967
1164,27967
1165,27967
1166,100
1167,100
1168,100
1169,100
1170,100
1171,100
1172,100
1173,100
1174,100
1175,100
1176,100
1177,100
1178,2778
1179,2778
1180,2778
1181,27967
1182,27967
1183,27967
1184,100
1185,27967
1186,100
1187,2778
1188,27967
1189,27967
1190,27967
1191,27967
1192,100
1193,27967
1194,27967
1195,27967
1196,27967
1197,27967
1198,27967
1199,27967
1200,27967
1201,27967
1202,27967
1203,27967
1204,27967
1205,27967
1206,27967
1207,27967
1208,100
1209,100
1210,100
1211,100
1212,2778
1213,100
1214,100
1215,100
1216,100
1217,2778
1218,2778
1219,2778
1220,2778
1221,2778
1222,2778
1223,2778
1224,27967
1225,27967
1226,100
1227,100
1228,100
1229,27967
1230,27967
1231,100
1232,100
1233,100
1234,27967
1235,27967
1236,27967
1237,27967
1238,27967
1239,27967
1240,27967
1241,27967
1242,27967
1243,27967
1244,27967
1245,27967
1246,100
1247,100
1248,100
1249,100
1250,100
1251,2778
1252,2778
1253,100
1254,100
1255,100
1256,100
1257,100
1258,100
1259,2778
1260,2778
1261,2778
1262,2778
1263,2778
1264,2778
1265,100
1266,100
1267,100
1268,27967
1269,100
1270,100
1271,27967
1272,27967
1273,27967
1274,100
1275,100
1276,27967
1277,27967
1278,100
1279,100
1280,100
1281,100
1282,100
1283,100
1284,2778
1285,100
1286,100
1287,100
1288,100
1289,2778
1290,2778
1291,2778
1292,2778
1293,2778
1294,2778
1295,100
1296,100
1297,100
1298,100
1299,100
1300,2778
1301,27967
1302,2778
1303,100
1304,100
1305,100
1306,100
1307,27967
1308,100
1309,100
1310,100
1311,100
1312,100
1313,100
1314,100
1315,100
1316,27967
1317,27967
1318,27967
1319,27967
1320,27967
1321,27967
1322,27967
1323,100
1324,100
1325,100
1326,100
1327,100
1328,100
1329,100
1330,2778
1331,100
1332,2778
1333,2778
1334,100
1335,100
1336,100
1337,100
1338,100
1339,100
1340,100
1341,100
1342,100
1343,27967
1344,27967
1345,27967
1346,100
1347,100
1348,100
1349,100
1350,100
1351,27967
1352,2778
1353,100
1354,27967
1355,100
1356,27967
1357,27967
1358,27967
1359,27967
1360,27967
1361,27967
1362,27967
1363,27967
1364,27967
1365,27967
1366,27967
1367,100
1368,27967
1369,27967
1370,100
1371,100
1372,100
1373,100
1374,100
1375,100
1376,100
1377,100
1378,100
1379,100
1380,100
1381,100
1382,100
1383,100
1384,100
1385,100
1386,100
1387,100
1388,100
1389,100
1390,27967
1391,27967
1392,27967
1393,27967
1394,27967
1395,27967
1396,27967
1397,100
1398,27967
1399,27967
1400,100
1401,100
1402,100
1403,27967
1404,27967
1405,27967
1406,27967
1407,27967
1408,27967
1409,27967
1410,27967
1411,27967
1412,27967
1413,27967
1414,27967
1415,27967
1416,100
1417,100
1418,100
1419,100
1420,100
1421,100
1422,100
1423,100
1424,100
1425,27967
1426,27967
1427,27967
1428,100
1429,100
1430,100
1431,100
1432,27967
1433,27967
1434,100
1435,27967
1436,27967
1437,27967
1438,27967
1439,100
1440,27967
1441,27967
1442,100
1443,27967
1444,100
1445,100
1446,27967
1447,27967
1448,27967
1449,27967
1450,27967
1451,27967
1452,27967
1453,27967
1454,27967
1455,27967
1456,27967
1457,27967
1458,27967
1459,27967
1460,27967
1461,27967
1462,100
1463,100
1464,100
1465,100
1466,100
1467,100
1468,100
1469,100
1470,100
1471,100
1472,100
1473,100
1474,27967
1475,27967
1476,27967
1477,27967
1478,27967
1479,27967
1480,27967
1481,27967
1482,27967
1483,27967
1484,27967
1485,27967
1486,27967
1487,27967
1488,100
1489,27967
1490,100
1491,100
1492,27967
1493,100
1494,27967
1495,27967
1496,27967
1497,27967
1498,27967
1499,27967
1500,27967
1501,27967
1502,27967
1503,27967
1504,27967
1505,27967
1506,27967
1507,27967
1508,27967
1509,27967
1510,27967
1511,27967
1512,27967
1513,27967
1514,100
1515,100
1516,100
1517,100
1518,100
1519,100
1520,100
1521,100
1522,100
1523,27967
1524,27967
1525,27967
1526,100
1527,100
1528,100
1529,100
1530,27967
1531,27967
1532,27967
1533,27967
1534,27967
1535,27967
1536,27967
1537,27967
1538,27967
1539,27967
1540,27967
1541,27967
1542,27967
1543,27967
1544,27967
1545,100
1546,100
1547,100
1548,100
1549,100
1550,100
1551,100
1552,100
1553,27967
1554,100
1555,27967
1556,27967
1557,27967
1558,100
1559,100
1560,27967
1561,27967
1562,27967
1563,27967
1564,27967
1565,27967
1566,27967
1567,27967
1568,27967
1569,27967
1570,27967
1571,27967
1572,27967
1573,27967
1574,100
1575,100
1576,100
1577,100
1578,100
1579,100
1580,100
1581,100
1582,100
1583,27967
1584,100
1585,27967
1586,100
1587,27967
1588,100
1589,100
1590,100
1591,100
1592,27967
1593,27967
1594,27967
1595,27967
1596,27967
1597,27967
1598,27967
1599,27967
1600,27967
1601,27967
1602,27967
1603,27967
1604,100
1605,27967
1606,100
1607,100
1608,100
1609,100
1610,100
1611,100
1612,100
1613,27967
1614,100
1615,100
1616,100
1617,27967
1618,27967
1619,100
1620,27967
1621,27967
1622,27967
1623,27967
1624,27967
1625,27967
1626,27967
1627,27967
1628,27967
1629,27967
1630,27967
1631,100
1632,27967
1633,27967
1634,27967
1635,27967
1636,100
1637,100
1638,100
1639,100
1640,100
1641,100
1642,100
1643,100
1644,100
1645,100
1646,100
1647,100
1648,27967
1649,100
1650,27967
1651,27967
1652,27967
1653,100
1654,27967
1655,100
1656,27967
1657,27967
1658,27967
1659,27967
1660,100
1661,27967
1662,27967
1663,27967
1664,27967
1665,27967
1666,27967
1667,27967
1668,27967
1669,27967
1670,27967
1671,27967
1672,100
1673,27967
1674,100
1675,27967
1676,100
1677,100
1678,100
1679,100
1680,100
1681,100
1682,100
1683,100
1684,100
1685,100
1686,100
1687,27967
1688,100
1689,100
1690,100
1691,27967
1692,100
1693,100
1694,100
1695,100
1696,100
1697,27967
1698,27967
1699,27967
1700,27967
1701,27967
1702,27967
1703,27967
1704,27967
1705,100
1706,27967
1707,27967
1708,100
1709,100
1710,100
1711,100
1712,27967
1713,27967
1714,100
1715,100
1716,100
1717,100
1718,100
1719,100
1720,100
1721,63955
1722,100
1723,100
1724,100
1725,100
1726,100
1727,27967
1728,27967
1729,27967
1730,100
1731,100
1732,100
1733,100
1734,100
1735,100
1736,27967
1737,27967
1738,27967
1739,100
1740,27967
1741,27967
1742,100
1743,27967
1744,100
1745,27967
1746,100
1747,27967
1748,100
1749,100
1750,27967
1751,100
1752,100
1753,100
1754,100
1755,100
1756,100
1757,100
1758,100
1759,100
1760,100
1761,100
1762,100
1763,100
1764,100
1765,100
1766,100
1767,100
1768,100
1769,100
1770,100
1771,100
1772,100
1773,100
1774,100
1775,100
1776,100
1777,27967
1778,27967
1779,27967
1780,100
1781,100
1782,100
1783,100
1784,100
1785,100
1786,100
1787,100
1788,100
1789,100
1790,100
1791,100
1792,100
1793,27967
1794,27967
1795,27967
1796,27967
1797,100
1798,100
1799,100
1800,100
1801,100
1802,100
1803,63955
1804,63955
1805,100
1806,100
1807,100
1808,100
1809,63955
1810,100
1811,100
1812,27967
1813,100
1814,27967
1815,100
1816,100
1817,100
1818,100
1819,100
1820,100
1821,100
1822,27967
1823,27967
1824,100
1825,27967
1826,27967
1827,100
1828,27967
1829,27967
1830,27967
1831,100
1832,27967
1833,100
1834,27967
1835,27967
1836,100
1837,100
1838,100
1839,100
1840,27967
1841,27967
1842,100
1843,100
1844,100
1845,100
1846,100
1847,100
1848,100
1849,100
1850,100
1851,100
1852,100
1853,100
1854,100
1855,100
1856,27967
1857,100
1858,100
1859,100
1860,100
1861,100
1862,100
1863,100
1864,100
1865,100
1866,100
1867,100
1868,100
1869,100
1870,100
1871,100
1872,100
1873,100
1874,100
1875,100
1876,100
1877,100
1878,100
1879,100
1880,100
1881,100
1882,100
1883,100
1884,100
1885,27967
1886,27967
1887,27967
1888,100
1889,27967
1890,100
1891,100
1892,100
1893,100
1894,100
1895,100
1896,100
1897,100
1898,63955
1899,63955
1900,63955
1901,100
1902,100
1903,100
1904,63955
1905,63955
1906,100
1907,100
1908,100
1909,27967
1910,100
1911,100
1912,27967
1913,100
1914,100
1915,100
1916,100
1917,27967
1918,27967
1919,27967
1920,100
1921,100
1922,27967
1923,27967
1924,27967
1925,27967
1926,27967
1927,27967
1928,27967
1929,27967
1930,27967
1931,100
1932,100
1933,100
1934,27967
1935,27967
1936,100
1937,27967
1938,27967
1939,27967
1940,100
1941,100
1942,27967
1943,100
1944,27967
1945,100
1946,100
1947,100
1948,27967
1949,27967
1950,100
1951,100
1952,100
1953,27967
1954,100
1955,100
1956,100
1957,100
1958,100
1959,100
1960,100
1961,100
1962,100
1963,100
1964,100
1965,100
1966,100
1967,100
1968,100
1969,100
1970,100
1971,100
1972,100
1973,100
1974,100
1975,100
1976,100
1977,100
1978,27967
1979,27967
1980,100
1981,27967
1982,100
1983,27967
1984,27967
1985,100
1986,100
1987,100
1988,100
1989,100
1990,100
1991,100
1992,63955
1993,63955
1994,63955
1995,63955
1996,100
1997,100
1998,63955
1999,63955
2000,63955
2001,63955
2002,100
2003,100
2004,27967
2005,27967
2006,27967
2007,27967
2008,27967
2009,100
2010,100
2011,100
2012,27967
2013,100
2014,100
2015,100
2016,100
2017,27967
2018,100
2019,27967
2020,100
2021,100
2022,27967
2023,100
2024,27967
2025,27967
2026,27967
2027,100
2028,100
2029,100
2030,27967
2031,27967
2032,27967
2033,27967
2034,27967
2035,27967
2036,27967
2037,27967
2038,100
2039,100
2040,100
2041,100
2042,100
2043,27967
2044,27967
2045,27967
2046,27967
2047,27967
2048,27967
2049,100
2050,100
2051,27967
2052,100
2053,100
2054,100
2055,100
2056,100
2057,100
2058,100
2059,100
2060,100
2061,100
2062,100
2063,100
2064,100
2065,100
2066,100
2067,100
2068,100
2069,27967
2070,27967
2071,100
2072,100
2073,100
2074,100
2075,27967
2076,27967
2077,100
2078,100
2079,100
2080,100
2081,100
2082,100
2083,63955
2084,27967
2085,27967
2086,100
2087,100
2088,100
2089,100
2090,63955
2091,63955
2092,100
2093,100
2094,100
2095,27967
2096,27967
2097,27967
2098,27967
2099,27967
2100,27967
2101,27967
2102,27967
2103,27967
2104,100
2105,100
2106,100
2107,27967
2108,27967
2109,100
2110,100
2111,100
2112,100
2113,100
2114,27967
2115,27967
2116,27967
2117,100
2118,27967
2119,27967
2120,27967
2121,27967
2122,27967
2123,100
2124,27967
2125,27967
2126,27967
2127,100
2128,100
2129,27967
2130,27967
2131,27967
2132,27967
2133,27967
2134,27967
2135,27967
2136,100
2137,27967
2138,100
2139,100
2140,27967
2141,100
2142,100
2143,100
2144,27967
2145,100
2146,27967
2147,27967
2148,27967
2149,27967
2150,27967
2151,27967
2152,100
2153,100
2154,100
2155,100
2156,100
2157,100
2158,100
2159,100
2160,100
2161,100
2162,100
2163,100
2164,100
2165,100
2166,100
2167,100
2168,100
2169,100
2170,100
2171,100
2172,100
2173,100
2174,100
2175,100
2176,100
2177,100
2178,27967
2179,100
2180,100
2181,27967
2182,100
2183,27967
2184,27967
2185,27967
2186,27967
2187,27967
2188,100
2189,100
2190,100
2191,100
2192,100
2193,27967
2194,27967
2195,27967
2196,100
2197,100
2198,100
2199,100
2200,100
2201,63955
2202,63955
2203,100
2204,63955
2205,27967
2206,27967
2207,100
2208,27967
2209,27967
2210,27967
2211,27967
2212,27967
2213,27967
2214,27967
2215,27967
2216,27967
2217,27967
2218,100
2219,100
2220,100
2221,27967
2222,100
2223,27967
2224,27967
2225,100
2226,100
2227,100
2228,100
2229,100
2230,100
2231,100
2232,27967
2233,27967
2234,100
2235,27967
2236,27967
2237,27967
2238,100
2239,27967
2240,100
2241,100
2242,100
2243,100
2244,100
2245,100
2246,100
2247,100
2248,100
2249,100
2250,100
2251,100
2252,27967
2253,27967
2254,27967
2255,27967
2256,27967
2257,27967
2258,27967
2259,27967
2260,27967
2261,100
2262,27967
2263,100
2264,27967
2265,100
2266,100
2267,100
2268,100
2269,100
2270,100
2271,27967
2272,27967
2273,27967
2274,27967
2275,27967
2276,27967
2277,27967
2278,27967
2279,100
2280,100
2281,100
2282,100
2283,100
2284,100
2285,100
2286,100
2287,100
2288,100
2289,100
2290,100
2291,100
2292,100
2293,100
2294,100
2295,100
2296,100
2297,100
2298,100
2299,100
2300,100
2301,100
2302,100
2303,100
2304,100
2305,100
2306,100
2307,100
2308,100
2309,27967
2310,100
2311,100
2312,27967
2313,100
2314,27967
2315,27967
2316,27967
2317,27967
2318,27967
2319,100
2320,100
2321,100
2322,27967
2323,27967
2324,100
2325,100
2326,27967
2327,100
2328,100
2329,100
2330,100
2331,100
2332,63955
2333,100
2334,63955
2335,63955
2336,100
2337,27967
2338,27967
2339,27967
2340,27967
2341,27967
2342,27967
2343,27967
2344,27967
2345,27967
2346,27967
2347,100
2348,27967
2349,100
2350,100
2351,27967
2352,100
2353,27967
2354,100
2355,27967
2356,100
2357,100
2358,100
2359,100
2360,100
2361,100
2362,100
2363,100
2364,100
2365,27967
2366,100
2367,100
2368,100
2369,100
2370,100
2371,100
2372,100
2373,100
2374,100
2375,100
2376,100
2377,100
2378,27967
2379,27967
2380,27967
2381,100
2382,100
2383,27967
2384,27967
2385,27967
2386,27967
2387,100
2388,100
2389,27967
2390,100
2391,27967
2392,100
2393,100
2394,100
2395,100
2396,100
2397,100
2398,100
2399,27967
2400,27967
2401,27967
2402,27967
2403,27967
2404,27967
2405,27967
2406,27967
2407,27967
2408,100
2409,27967
2410,27967
2411,100
2412,100
2413,100
2414,100
2415,100
2416,100
2417,100
2418,100
2419,100
2420,100
2421,100
2422,100
2423,100
2424,100
2425,100
2426,100
2427,100
2428,100
2429,100
2430,100
2431,100
2432,100
2433,100
2434,100
2435,100
2436,100
2437,100
2438,100
2439,100
2440,100
2441,100
2442,100
2443,100
2444,100
2445,27967
2446,27967
2447,100
2448,100
2449,100
2450,100
2451,100
2452,100
2453,100
2454,100
2455,100
2456,100
2457,100
2458,27967
2459,100
2460,100
2461,27967
2462,27967
2463,100
2464,100
2465,100
2466,100
2467,27967
2468,27967
2469,27967
2470,63955
2471,63955
2472,63955
2473,100
2474,27967
2475,63955
2476,100
2477,27967
2478,27967
2479,100
2480,27967
2481,100
2482,100
2483,27967
2484,100
2485,100
2486,100
2487,100
2488,100
2489,27967
2490,100
2491,100
2492,27967
2493,100
2494,100
2495,100
2496,100
2497,100
2498,100
2499,100
2500,100
2501,100
2502,100
2503,100
2504,100
2505,100
2506,100
2507,100
2508,100
2509,100
2510,100
2511,100
2512,27967
2513,27967
2514,100
2515,100
2516,100
2517,100
2518,100
2519,100
2520,100
2521,100
2522,100
2523,100
2524,100
2525,27967
2526,100
2527,27967
2528,100
2529,100
2530,100
2531,100
2532,100
2533,100
2534,100
2535,100
2536,100
2537,100
2538,27967
2539,27967
2540,27967
2541,27967
2542,100
2543,100
2544,27967
2545,100
2546,100
2547,100
2548,100
2549,100
2550,100
2551,100
2552,100
2553,100
2554,100
2555,100
2556,100
2557,100
2558,100
2559,100
2560,100
2561,100
2562,100
2563,100
2564,100
2565,100
2566,100
2567,100
2568,100
2569,100
2570,100
2571,100
2572,100
2573,100
2574,100
2575,100
2576,100
2577,100
2578,100
2579,100
2580,100
2581,100
2582,100
2583,100
2584,100
2585,27967
2586,100
2587,27967
2588,100
2589,27967
2590,100
2591,27967
2592,100
2593,100
2594,100
2595,100
2596,100
2597,100
2598,100
2599,100
2600,100
2601,100
2602,100
2603,27967
2604,100
2605,100
2606,100
2607,100
2608,100
2609,100
2610,27967
2611,27967
2612,27967
2613,100
2614,27967
2615,63955
2616,100
2617,63955
2618,63955
2619,63955
2620,100
2621,27967
2622,63955
2623,27967
2624,100
2625,27967
2626,100
2627,100
2628,100
2629,100
2630,100
2631,100
2632,100
2633,100
2634,100
2635,100
2636,100
2637,100
2638,100
2639,100
2640,100
2641,100
2642,100
2643,100
2644,100
2645,100
2646,100
2647,100
2648,27967
2649,27967
2650,100
2651,100
2652,27967
2653,27967
2654,27967
2655,27967
2656,100
2657,100
2658,100
2659,100
2660,100
2661,100
2662,27967
2663,100
2664,100
2665,63955
2666,100
2667,100
2668,100
2669,100
2670,27967
2671,100
2672,27967
2673,27967
2674,100
2675,100
2676,27967
2677,100
2678,100
2679,100
2680,100
2681,100
2682,27967
2683,100
2684,27967
2685,100
2686,100
2687,100
2688,100
2689,100
2690,100
2691,100
2692,100
2693,100
2694,100
2695,100
2696,100
2697,100
2698,100
2699,100
2700,100
2701,100
2702,100
2703,100
2704,100
2705,100
2706,100
2707,100
2708,100
2709,100
2710,100
2711,100
2712,100
2713,100
2714,100
2715,100
2716,100
2717,100
2718,100
2719,100
2720,100
2721,100
2722,100
2723,100
2724,100
2725,100
2726,27967
2727,27967
2728,100
2729,27967
2730,100
2731,27967
2732,27967
2733,100
2734,27967
2735,27967
2736,100
2737,100
2738,100
2739,100
2740,100
2741,100
2742,100
2743,100
2744,100
2745,100
2746,100
2747,100
2748,100
2749,100
2750,100
2751,100
2752,100
2753,100
2754,100
2755,100
2756,100
2757,100
2758,27967
2759,100
2760,100
2761,100
2762,100
2763,63955
2764,100
2765,63955
2766,100
2767,100
2768,27967
2769,63955
2770,63955
2771,100
2772,100
2773,100
2774,63955
2775,100
2776,100
2777,100
2778,100
2779,100
2780,100
2781,27967
2782,100
2783,100
2784,27967
2785,100
2786,100
2787,100
2788,100
2789,100
2790,100
2791,100
2792,100
2793,100
2794,100
2795,100
2796,100
2797,100
2798,100
2799,100
2800,100
2801,100
2802,100
2803,27967
2804,27967
2805,27967
2806,27967
2807,27967
2808,27967
2809,27967
2810,27967
2811,100
2812,100
2813,27967
2814,63955
2815,63955
2816,100
2817,100
2818,100
2819,100
2820,100
2821,27967
2822,100
2823,27967
2824,27967
2825,27967
2826,27967
2827,27967
2828,100
2829,27967
2830,100
2831,100
2832,100
2833,100
2834,100
2835,100
2836,100
2837,100
2838,100
2839,100
2840,100
2841,100
2842,100
2843,100
2844,100
2845,100
2846,100
2847,100
2848,100
