#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_01_2012
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20120101 TO 20121231
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Updated
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02   
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00075,20120101.0000/
00075,20120101.0005/
00074,20120101.0010/
00074,20120101.0015/
00073,20120101.0020/
00074,20120101.0025/
00073,20120101.0030/
00071,20120101.0035/
00070,20120101.0040/
00071,20120101.0045/
00071,20120101.0050/
00071,20120101.0055/
00071,20120101.0100/
00072,20120101.0105/
00071,20120101.0110/
00071,20120101.0115/
00070,20120101.0120/
00069,20120101.0125/
00069,20120101.0130/
00069,20120101.0135/
00069,20120101.0140/
00069,20120101.0145/
00068,20120101.0150/
00068,20120101.0155/
00066,20120101.0200/
00067,20120101.0205/
00068,20120101.0210/
00068,20120101.0215/
00068,20120101.0220/
00067,20120101.0225/
00067,20120101.0230/
00068,20120101.0235/
00067,20120101.0240/
00066,20120101.0245/
00067,20120101.0250/
00067,20120101.0255/
00065,20120101.0300/
00064,20120101.0305/
00064,20120101.0310/
00065,20120101.0315/
00064,20120101.0320/
00063,20120101.0325/
00062,20120101.0330/
00061,20120101.0335/
00062,20120101.0340/
00062,20120101.0345/
00061,20120101.0350/
00059,20120101.0355/
00059,20120101.0400/
00059,20120101.0405/
00059,20120101.0410/
00059,20120101.0415/
00060,20120101.0420/
00060,20120101.0425/
00060,20120101.0430/
00060,20120101.0435/
00061,20120101.0440/
00061,20120101.0445/
00060,20120101.0450/
00060,20120101.0455/
00059,20120101.0500/
00058,20120101.0505/
00056,20120101.0510/
00057,20120101.0515/
00057,20120101.0520/
00056,20120101.0525/
00055,20120101.0530/
00056,20120101.0535/
00056,20120101.0540/
00056,20120101.0545/
00056,20120101.0550/
00057,20120101.0555/
00057,20120101.0600/
00055,20120101.0605/
00054,20120101.0610/
00054,20120101.0615/
00053,20120101.0620/
00054,20120101.0625/
00053,20120101.0630/
00052,20120101.0635/
00051,20120101.0640/
00051,20120101.0645/
00052,20120101.0650/
00051,20120101.0655/
00051,20120101.0700/
00050,20120101.0705/
00050,20120101.0710/
00051,20120101.0715/
00052,20120101.0720/
00052,20120101.0725/
00053,20120101.0730/
00052,20120101.0735/
00052,20120101.0740/
00054,20120101.0745/
00054,20120101.0750/
00054,20120101.0755/
00053,20120101.0800/
00053,20120101.0805/
00054,20120101.0810/
00055,20120101.0815/
00055,20120101.0820/
00055,20120101.0825/
00054,20120101.0830/
00055,20120101.0835/
00056,20120101.0840/
00056,20120101.0845/
00056,20120101.0850/
00057,20120101.0855/
00058,20120101.0900/
00058,20120101.0905/
00056,20120101.0910/
00055,20120101.0915/
00057,20120101.0920/
00058,20120101.0925/
00059,20120101.0930/
00059,20120101.0935/
00061,20120101.0940/
00063,20120101.0945/
00064,20120101.0950/
00065,20120101.0955/
00064,20120101.1000/
00063,20120101.1005/
00064,20120101.1010/
00064,20120101.1015/
00063,20120101.1020/
00061,20120101.1025/
00061,20120101.1030/
00060,20120101.1035/
00060,20120101.1040/
00061,20120101.1045/
00060,20120101.1050/
00061,20120101.1055/
00063,20120101.1100/
00062,20120101.1105/
00061,20120101.1110/
00060,20120101.1115/
00061,20120101.1120/
00061,20120101.1125/
00061,20120101.1130/
00062,20120101.1135/
00062,20120101.1140/
00063,20120101.1145/
00064,20120101.1150/
00063,20120101.1155/
00065,20120101.1200/
00065,20120101.1205/
00067,20120101.1210/
00068,20120101.1215/
00068,20120101.1220/
00067,20120101.1225/
00067,20120101.1230/
00068,20120101.1235/
00069,20120101.1240/
00069,20120101.1245/
00069,20120101.1250/
00068,20120101.1255/
00069,20120101.1300/
00070,20120101.1305/
00069,20120101.1310/
00067,20120101.1315/
00068,20120101.1320/
00069,20120101.1325/
00070,20120101.1330/
00069,20120101.1335/
00068,20120101.1340/
00067,20120101.1345/
00068,20120101.1350/
00068,20120101.1355/
00067,20120101.1400/
00067,20120101.1405/
00068,20120101.1410/
00068,20120101.1415/
00070,20120101.1420/
00070,20120101.1425/
00070,20120101.1430/
00070,20120101.1435/
00071,20120101.1440/
00072,20120101.1445/
00072,20120101.1450/
00071,20120101.1455/
00072,20120101.1500/
00072,20120101.1505/
00073,20120101.1510/
00073,20120101.1515/
00074,20120101.1520/
00073,20120101.1525/
00074,20120101.1530/
00075,20120101.1535/
00076,20120101.1540/
00075,20120101.1545/
00075,20120101.1550/
00076,20120101.1555/
00076,20120101.1600/
00076,20120101.1605/
00076,20120101.1610/
00076,20120101.1615/
00076,20120101.1620/
00075,20120101.1625/
00075,20120101.1630/
00075,20120101.1635/
00074,20120101.1640/
00074,20120101.1645/
00075,20120101.1650/
00075,20120101.1655/
00075,20120101.1700/
00075,20120101.1705/
00074,20120101.1710/
00075,20120101.1715/
00075,20120101.1720/
00076,20120101.1725/
00078,20120101.1730/
