#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_01_2013
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20130101 TO 20130313
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Updated
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02   
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00104,20130101.0000/
00103,20130101.0005/
00103,20130101.0010/
00103,20130101.0015/
00104,20130101.0020/
00104,20130101.0025/
00104,20130101.0030/
00104,20130101.0035/
00104,20130101.0040/
00104,20130101.0045/
00103,20130101.0050/
00103,20130101.0055/
00103,20130101.0100/
00103,20130101.0105/
00103,20130101.0110/
00104,20130101.0115/
00106,20130101.0120/
00106,20130101.0125/
00105,20130101.0130/
00102,20130101.0135/
00101,20130101.0140/
00102,20130101.0145/
00100,20130101.0150/
00099,20130101.0155/
00097,20130101.0200/
00095,20130101.0205/
00095,20130101.0210/
00095,20130101.0215/
00093,20130101.0220/
00092,20130101.0225/
00094,20130101.0230/
00096,20130101.0235/
00096,20130101.0240/
00092,20130101.0245/
00090,20130101.0250/
00091,20130101.0255/
00092,20130101.0300/
00091,20130101.0305/
00091,20130101.0310/
00090,20130101.0315/
00090,20130101.0320/
00091,20130101.0325/
00089,20130101.0330/
00087,20130101.0335/
00086,20130101.0340/
00087,20130101.0345/
00086,20130101.0350/
00085,20130101.0355/
00084,20130101.0400/
00083,20130101.0405/
00085,20130101.0410/
00083,20130101.0415/
00082,20130101.0420/
00081,20130101.0425/
00080,20130101.0430/
00080,20130101.0435/
00079,20130101.0440/
00080,20130101.0445/
00078,20130101.0450/
00078,20130101.0455/
00078,20130101.0500/
00078,20130101.0505/
00078,20130101.0510/
00077,20130101.0515/
00077,20130101.0520/
00076,20130101.0525/
00077,20130101.0530/
00077,20130101.0535/
00077,20130101.0540/
00077,20130101.0545/
00077,20130101.0550/
00078,20130101.0555/
00078,20130101.0600/
00079,20130101.0605/
00077,20130101.0610/
00076,20130101.0615/
00075,20130101.0620/
00076,20130101.0625/
00075,20130101.0630/
00072,20130101.0635/
00071,20130101.0640/
00072,20130101.0645/
00074,20130101.0650/
00073,20130101.0655/
00073,20130101.0700/
00073,20130101.0705/
00072,20130101.0710/
00072,20130101.0715/
00074,20130101.0720/
00075,20130101.0725/
00074,20130101.0730/
00073,20130101.0735/
00073,20130101.0740/
00073,20130101.0745/
00072,20130101.0750/
00071,20130101.0755/
00071,20130101.0800/
00071,20130101.0805/
00071,20130101.0810/
00071,20130101.0815/
00071,20130101.0820/
00070,20130101.0825/
00071,20130101.0830/
00071,20130101.0835/
00071,20130101.0840/
00073,20130101.0845/
00072,20130101.0850/
00073,20130101.0855/
00070,20130101.0900/
00071,20130101.0905/
00072,20130101.0910/
00074,20130101.0915/
00075,20130101.0920/
00076,20130101.0925/
00077,20130101.0930/
00076,20130101.0935/
00075,20130101.0940/
00076,20130101.0945/
00077,20130101.0950/
00077,20130101.0955/
00077,20130101.1000/
00075,20130101.1005/
00074,20130101.1010/
00075,20130101.1015/
00074,20130101.1020/
00072,20130101.1025/
00074,20130101.1030/
00077,20130101.1035/
00077,20130101.1040/
00077,20130101.1045/
00078,20130101.1050/
00077,20130101.1055/
00078,20130101.1100/
00079,20130101.1105/
00078,20130101.1110/
00079,20130101.1115/
00081,20130101.1120/
00079,20130101.1125/
00079,20130101.1130/
00079,20130101.1135/
00078,20130101.1140/
00077,20130101.1145/
00078,20130101.1150/
00078,20130101.1155/
00077,20130101.1200/
00078,20130101.1205/
00079,20130101.1210/
00079,20130101.1215/
00078,20130101.1220/
00078,20130101.1225/
00079,20130101.1230/
00080,20130101.1235/
00081,20130101.1240/
00081,20130101.1245/
00080,20130101.1250/
00081,20130101.1255/
00083,20130101.1300/
00082,20130101.1305/
00081,20130101.1310/
00082,20130101.1315/
00084,20130101.1320/
00083,20130101.1325/
00082,20130101.1330/
00083,20130101.1335/
00084,20130101.1340/
00082,20130101.1345/
00081,20130101.1350/
00083,20130101.1355/
00083,20130101.1400/
00082,20130101.1405/
00081,20130101.1410/
00081,20130101.1415/
00083,20130101.1420/
00082,20130101.1425/
00080,20130101.1430/
00079,20130101.1435/
00083,20130101.1440/
00084,20130101.1445/
00082,20130101.1450/
00081,20130101.1455/
00082,20130101.1500/
00084,20130101.1505/
00084,20130101.1510/
00085,20130101.1515/
00084,20130101.1520/
00084,20130101.1525/
00085,20130101.1530/
00085,20130101.1535/
00084,20130101.1540/
00084,20130101.1545/
00084,20130101.1550/
00084,20130101.1555/
00084,20130101.1600/
00082,20130101.1605/
00082,20130101.1610/
00083,20130101.1615/
00084,20130101.1620/
00085,20130101.1625/
00085,20130101.1630/
00085,20130101.1635/
00087,20130101.1640/
00087,20130101.1645/
00085,20130101.1650/
00085,20130101.1655/
00086,20130101.1700/
00087,20130101.1705/
00088,20130101.1710/
00087,20130101.1715/
00088,20130101.1720/
00087,20130101.1725/
00089,20130101.1730/
00091,20130101.1735/
00092,20130101.1740/
00091,20130101.1745/
00092,20130101.1750/
00093,20130101.1755/
00093,20130101.1800/
00094,20130101.1805/
00093,20130101.1810/
00092,20130101.1815/
00092,20130101.1820/
00093,20130101.1825/
00094,20130101.1830/
00095,20130101.1835/
00095,20130101.1840/
00093,20130101.1845/
00094,20130101.1850/
00096,20130101.1855/
00096,20130101.1900/
00095,20130101.1905/
00095,20130101.1910/
00097,20130101.1915/
00098,20130101.1920/
00096,20130101.1925/
00096,20130101.1930/
00097,20130101.1935/
00097,20130101.1940/
00096,20130101.1945/
00096,20130101.1950/
00098,20130101.1955/
00100,20130101.2000/
00100,20130101.2005/
00099,20130101.2010/
00100,20130101.2015/
00102,20130101.2020/
00102,20130101.2025/
00102,20130101.2030/
00102,20130101.2035/
00103,20130101.2040/
00103,20130101.2045/
00103,20130101.2050/
00102,20130101.2055/
00102,20130101.2100/
00102,20130101.2105/
00104,20130101.2110/
00104,20130101.2115/
00102,20130101.2120/
00101,20130101.2125/
00102,20130101.2130/
00103,20130101.2135/
00102,20130101.2140/
00102,20130101.2145/
00102,20130101.2150/
00103,20130101.2155/
00103,20130101.2200/
00102,20130101.2205/
00101,20130101.2210/
00103,20130101.2215/
00104,20130101.2220/
00104,20130101.2225/
00103,20130101.2230/
00104,20130101.2235/
00105,20130101.2240/
00107,20130101.2245/
00108,20130101.2250/
00107,20130101.2255/
00107,20130101.2300/
00107,20130101.2305/
00107,20130101.2310/
00106,20130101.2315/
00106,20130101.2320/
00106,20130101.2325/
00106,20130101.2330/
00104,20130101.2335/
00104,20130101.2340/
00106,20130101.2345/
00105,20130101.2350/
00104,20130101.2355/
00104,20130102.0000/
00104,20130102.0005/
00105,20130102.0010/
00104,20130102.0015/
00103,20130102.0020/
00103,20130102.0025/
00106,20130102.0030/
00107,20130102.0035/
00106,20130102.0040/
00106,20130102.0045/
00107,20130102.0050/
00109,20130102.0055/
00109,20130102.0100/
00105,20130102.0105/
00104,20130102.0110/
00105,20130102.0115/
00105,20130102.0120/
