#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_01_2009
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20090101 TO 20091231
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Updated
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02   
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00082,20090101.0000/
00084,20090101.0005/
00085,20090101.0010/
00084,20090101.0015/
00084,20090101.0020/
00084,20090101.0025/
00084,20090101.0030/
00084,20090101.0035/
00083,20090101.0040/
00082,20090101.0045/
00081,20090101.0050/
00080,20090101.0055/
00079,20090101.0100/
00078,20090101.0105/
00078,20090101.0110/
00078,20090101.0115/
00078,20090101.0120/
00078,20090101.0125/
00080,20090101.0130/
00080,20090101.0135/
00080,20090101.0140/
00079,20090101.0145/
00079,20090101.0150/
00079,20090101.0155/
00078,20090101.0200/
00076,20090101.0205/
00075,20090101.0210/
00074,20090101.0215/
00072,20090101.0220/
00070,20090101.0225/
00069,20090101.0230/
00070,20090101.0235/
00070,20090101.0240/
00068,20090101.0245/
00068,20090101.0250/
00068,20090101.0255/
00067,20090101.0300/
00067,20090101.0305/
00069,20090101.0310/
00069,20090101.0315/
00067,20090101.0320/
00065,20090101.0325/
00065,20090101.0330/
00065,20090101.0335/
00065,20090101.0340/
00064,20090101.0345/
00064,20090101.0350/
00064,20090101.0355/
00064,20090101.0400/
00062,20090101.0405/
00061,20090101.0410/
00061,20090101.0415/
00059,20090101.0420/
00059,20090101.0425/
00059,20090101.0430/
00058,20090101.0435/
00056,20090101.0440/
00056,20090101.0445/
00056,20090101.0450/
00056,20090101.0455/
00055,20090101.0500/
00056,20090101.0505/
00056,20090101.0510/
00056,20090101.0515/
00056,20090101.0520/
00056,20090101.0525/
00055,20090101.0530/
00055,20090101.0535/
00055,20090101.0540/
00054,20090101.0545/
00054,20090101.0550/
00054,20090101.0555/
00053,20090101.0600/
00053,20090101.0605/
00053,20090101.0610/
