#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_01_2010
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20100101 TO 20101231
#LOCATION: Mandurah (Ocean Marina)
#Station Status:  Updated
#Lat: -32.521944  Long: 115.714167
#Time Zone: Australian Western Standard Time  UTC +08:00:00
#Vertical Datum: Chart datum     which is   2.682   m below Benchmark   MAN TIDAL 02   
#National Station ID:   NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor:  Float/Pulley assembly, stilling well
#Sensor Details: In house, NA
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
00065,20100101.0000/
00065,20100101.0005/
00065,20100101.0010/
00064,20100101.0015/
00063,20100101.0020/
00062,20100101.0025/
00062,20100101.0030/
00061,20100101.0035/
00060,20100101.0040/
00059,20100101.0045/
00059,20100101.0050/
00058,20100101.0055/
00057,20100101.0100/
00056,20100101.0105/
00055,20100101.0110/
00054,20100101.0115/
00053,20100101.0120/
00052,20100101.0125/
00051,20100101.0130/
00050,20100101.0135/
00049,20100101.0140/
00048,20100101.0145/
00047,20100101.0150/
00047,20100101.0155/
00046,20100101.0200/
00046,20100101.0205/
00045,20100101.0210/
00044,20100101.0215/
00044,20100101.0220/
00043,20100101.0225/
00043,20100101.0230/
00042,20100101.0235/
00040,20100101.0240/
00039,20100101.0245/
00038,20100101.0250/
00037,20100101.0255/
00036,20100101.0300/
00035,20100101.0305/
00035,20100101.0310/
00034,20100101.0315/
00033,20100101.0320/
00032,20100101.0325/
00032,20100101.0330/
00031,20100101.0335/
00031,20100101.0340/
00030,20100101.0345/
00030,20100101.0350/
00029,20100101.0355/
00028,20100101.0400/
00027,20100101.0405/
00026,20100101.0410/
00025,20100101.0415/
00025,20100101.0420/
00024,20100101.0425/
00023,20100101.0430/
00022,20100101.0435/
00022,20100101.0440/
00022,20100101.0445/
00022,20100101.0450/
00022,20100101.0455/
00022,20100101.0500/
00021,20100101.0505/
00020,20100101.0510/
00019,20100101.0515/
00019,20100101.0520/
00018,20100101.0525/
00017,20100101.0530/
00017,20100101.0535/
00016,20100101.0540/
00017,20100101.0545/
00017,20100101.0550/
00017,20100101.0555/
00017,20100101.0600/
00016,20100101.0605/
00016,20100101.0610/
00016,20100101.0615/
00016,20100101.0620/
00015,20100101.0625/
00015,20100101.0630/
00014,20100101.0635/
00014,20100101.0640/
00014,20100101.0645/
00013,20100101.0650/
00013,20100101.0655/
00013,20100101.0700/
00013,20100101.0705/
00013,20100101.0710/
00013,20100101.0715/
00013,20100101.0720/
00013,20100101.0725/
00013,20100101.0730/
00013,20100101.0735/
00012,20100101.0740/
00012,20100101.0745/
00012,20100101.0750/
00012,20100101.0755/
00012,20100101.0800/
00012,20100101.0805/
00011,20100101.0810/
00011,20100101.0815/
00011,20100101.0820/
00012,20100101.0825/
00012,20100101.0830/
00012,20100101.0835/
00012,20100101.0840/
00013,20100101.0845/
00013,20100101.0850/
00013,20100101.0855/
00014,20100101.0900/
00014,20100101.0905/
00015,20100101.0910/
00015,20100101.0915/
00015,20100101.0920/
00016,20100101.0925/
00016,20100101.0930/
00018,20100101.0935/
00019,20100101.0940/
00020,20100101.0945/
00020,20100101.0950/
00020,20100101.0955/
00021,20100101.1000/
00022,20100101.1005/
00022,20100101.1010/
00022,20100101.1015/
00022,20100101.1020/
00022,20100101.1025/
00023,20100101.1030/
00024,20100101.1035/
00024,20100101.1040/
00024,20100101.1045/
00025,20100101.1050/
00024,20100101.1055/
00024,20100101.1100/
00024,20100101.1105/
00025,20100101.1110/
00026,20100101.1115/
00025,20100101.1120/
00024,20100101.1125/
00024,20100101.1130/
00024,20100101.1135/
00026,20100101.1140/
00026,20100101.1145/
00027,20100101.1150/
00027,20100101.1155/
00028,20100101.1200/
00028,20100101.1205/
00028,20100101.1210/
00028,20100101.1215/
00027,20100101.1220/
00028,20100101.1225/
00028,20100101.1230/
00027,20100101.1235/
00028,20100101.1240/
00028,20100101.1245/
00029,20100101.1250/
00029,20100101.1255/
00029,20100101.1300/
00029,20100101.1305/
00030,20100101.1310/
00031,20100101.1315/
00031,20100101.1320/
00030,20100101.1325/
00030,20100101.1330/
00030,20100101.1335/
00031,20100101.1340/
00031,20100101.1345/
00031,20100101.1350/
00031,20100101.1355/
00031,20100101.1400/
00032,20100101.1405/
00033,20100101.1410/
00034,20100101.1415/
00034,20100101.1420/
00034,20100101.1425/
00034,20100101.1430/
00035,20100101.1435/
00036,20100101.1440/
00037,20100101.1445/
00035,20100101.1450/
00034,20100101.1455/
00034,20100101.1500/
00034,20100101.1505/
00036,20100101.1510/
00035,20100101.1515/
00035,20100101.1520/
00035,20100101.1525/
00036,20100101.1530/
00038,20100101.1535/
00039,20100101.1540/
00041,20100101.1545/
00042,20100101.1550/
00042,20100101.1555/
00043,20100101.1600/
00043,20100101.1605/
00044,20100101.1610/
00044,20100101.1615/
00044,20100101.1620/
00043,20100101.1625/
00043,20100101.1630/
00043,20100101.1635/
00043,20100101.1640/
00043,20100101.1645/
00044,20100101.1650/
00044,20100101.1655/
00045,20100101.1700/
00044,20100101.1705/
00044,20100101.1710/
00045,20100101.1715/
00046,20100101.1720/
00047,20100101.1725/
00048,20100101.1730/
00049,20100101.1735/
00050,20100101.1740/
00051,20100101.1745/
00052,20100101.1750/
00052,20100101.1755/
00053,20100101.1800/
00054,20100101.1805/
00055,20100101.1810/
00055,20100101.1815/
00055,20100101.1820/
00056,20100101.1825/
00057,20100101.1830/
00057,20100101.1835/
00057,20100101.1840/
00057,20100101.1845/
00057,20100101.1850/
00058,20100101.1855/
00058,20100101.1900/
00058,20100101.1905/
00058,20100101.1910/
00059,20100101.1915/
00059,20100101.1920/
00060,20100101.1925/
00061,20100101.1930/
00061,20100101.1935/
00062,20100101.1940/
00062,20100101.1945/
00062,20100101.1950/
00062,20100101.1955/
00063,20100101.2000/
00063,20100101.2005/
00063,20100101.2010/
00063,20100101.2015/
00063,20100101.2020/
00064,20100101.2025/
00064,20100101.2030/
00065,20100101.2035/
00065,20100101.2040/
00066,20100101.2045/
00066,20100101.2050/
00067,20100101.2055/
00067,20100101.2100/
00068,20100101.2105/
00069,20100101.2110/
00069,20100101.2115/
00069,20100101.2120/
00069,20100101.2125/
00069,20100101.2130/
00069,20100101.2135/
00069,20100101.2140/
00069,20100101.2145/
00069,20100101.2150/
00069,20100101.2155/
00069,20100101.2200/
00068,20100101.2205/
00068,20100101.2210/
00068,20100101.2215/
00069,20100101.2220/
00069,20100101.2225/
00068,20100101.2230/
00067,20100101.2235/
00067,20100101.2240/
00067,20100101.2245/
00067,20100101.2250/
00067,20100101.2255/
00067,20100101.2300/
00067,20100101.2305/
00067,20100101.2310/
00067,20100101.2315/
00067,20100101.2320/
00067,20100101.2325/
00067,20100101.2330/
00066,20100101.2335/
00066,20100101.2340/
00065,20100101.2345/
00065,20100101.2350/
00065,20100101.2355/
00064,20100102.0000/
00063,20100102.0005/
00062,20100102.0010/
00062,20100102.0015/
00061,20100102.0020/
00060,20100102.0025/
00059,20100102.0030/
00057,20100102.0035/
00056,20100102.0040/
00054,20100102.0045/
00053,20100102.0050/
00051,20100102.0055/
00049,20100102.0100/
00049,20100102.0105/
00049,20100102.0110/
00048,20100102.0115/
00047,20100102.0120/
00047,20100102.0125/
00047,20100102.0130/
00047,20100102.0135/
00046,20100102.0140/
00046,20100102.0145/
00045,20100102.0150/
00044,20100102.0155/
00043,20100102.0200/
00042,20100102.0205/
00041,20100102.0210/
00039,20100102.0215/
00039,20100102.0220/
00038,20100102.0225/
00038,20100102.0230/
00037,20100102.0235/
00037,20100102.0240/
00037,20100102.0245/
00036,20100102.0250/
00035,20100102.0255/
00035,20100102.0300/
00034,20100102.0305/
00033,20100102.0310/
00032,20100102.0315/
00032,20100102.0320/
00031,20100102.0325/
00030,20100102.0330/
00029,20100102.0335/
00029,20100102.0340/
00028,20100102.0345/
00028,20100102.0350/
00026,20100102.0355/
00025,20100102.0400/
00025,20100102.0405/
00024,20100102.0410/
00023,20100102.0415/
00022,20100102.0420/
00022,20100102.0425/
00021,20100102.0430/
00020,20100102.0435/
00020,20100102.0440/
00019,20100102.0445/
00019,20100102.0450/
00018,20100102.0455/
00018,20100102.0500/
00017,20100102.0505/
00016,20100102.0510/
00016,20100102.0515/
00016,20100102.0520/
00016,20100102.0525/
00015,20100102.0530/
00014,20100102.0535/
00013,20100102.0540/
00013,20100102.0545/
00012,20100102.0550/
00012,20100102.0555/
00012,20100102.0600/
00012,20100102.0605/
00011,20100102.0610/
00011,20100102.0615/
00011,20100102.0620/
00011,20100102.0625/
00011,20100102.0630/
00011,20100102.0635/
00011,20100102.0640/
00011,20100102.0645/
00011,20100102.0650/
00011,20100102.0655/
00011,20100102.0700/
00011,20100102.0705/
00011,20100102.0710/
00010,20100102.0715/
00009,20100102.0720/
00009,20100102.0725/
00009,20100102.0730/
00009,20100102.0735/
00009,20100102.0740/
00009,20100102.0745/
00009,20100102.0750/
00008,20100102.0755/
00008,20100102.0800/
00008,20100102.0805/
00008,20100102.0810/
00008,20100102.0815/
00008,20100102.0820/
00007,20100102.0825/
00007,20100102.0830/
00007,20100102.0835/
00008,20100102.0840/
00009,20100102.0845/
00010,20100102.0850/
00011,20100102.0855/
00012,20100102.0900/
00012,20100102.0905/
00012,20100102.0910/
00012,20100102.0915/
00012,20100102.0920/
00013,20100102.0925/
00013,20100102.0930/
00013,20100102.0935/
00014,20100102.0940/
00015,20100102.0945/
00015,20100102.0950/
00017,20100102.0955/
00018,20100102.1000/
00019,20100102.1005/
00020,20100102.1010/
00021,20100102.1015/
00021,20100102.1020/
00020,20100102.1025/
00020,20100102.1030/
00019,20100102.1035/
00018,20100102.1040/
00018,20100102.1045/
00019,20100102.1050/
00020,20100102.1055/
00021,20100102.1100/
00021,20100102.1105/
00021,20100102.1110/
00021,20100102.1115/
00022,20100102.1120/
00022,20100102.1125/
00022,20100102.1130/
00023,20100102.1135/
00024,20100102.1140/
00023,20100102.1145/
00022,20100102.1150/
00023,20100102.1155/
00024,20100102.1200/
00025,20100102.1205/
00027,20100102.1210/
00027,20100102.1215/
00028,20100102.1220/
00028,20100102.1225/
00030,20100102.1230/
00031,20100102.1235/
00031,20100102.1240/
00031,20100102.1245/
00031,20100102.1250/
00031,20100102.1255/
00030,20100102.1300/
00029,20100102.1305/
00028,20100102.1310/
00028,20100102.1315/
00028,20100102.1320/
00029,20100102.1325/
00029,20100102.1330/
00029,20100102.1335/
00030,20100102.1340/
00030,20100102.1345/
00030,20100102.1350/
00031,20100102.1355/
00031,20100102.1400/
00031,20100102.1405/
00030,20100102.1410/
00030,20100102.1415/
00030,20100102.1420/
00031,20100102.1425/
00030,20100102.1430/
00030,20100102.1435/
00030,20100102.1440/
00031,20100102.1445/
00032,20100102.1450/
00033,20100102.1455/
00034,20100102.1500/
00034,20100102.1505/
00035,20100102.1510/
00035,20100102.1515/
00035,20100102.1520/
00035,20100102.1525/
00035,20100102.1530/
00035,20100102.1535/
00035,20100102.1540/
00035,20100102.1545/
00036,20100102.1550/
00037,20100102.1555/
00038,20100102.1600/
00039,20100102.1605/
00040,20100102.1610/
00040,20100102.1615/
00040,20100102.1620/
00040,20100102.1625/
00040,20100102.1630/
00040,20100102.1635/
00039,20100102.1640/
00039,20100102.1645/
00038,20100102.1650/
00038,20100102.1655/
00039,20100102.1700/
00040,20100102.1705/
00041,20100102.1710/
00041,20100102.1715/
00042,20100102.1720/
00043,20100102.1725/
00044,20100102.1730/
00044,20100102.1735/
00044,20100102.1740/
00045,20100102.1745/
00046,20100102.1750/
00046,20100102.1755/
00046,20100102.1800/
00047,20100102.1805/
00048,20100102.1810/
00048,20100102.1815/
00048,20100102.1820/
00049,20100102.1825/
00050,20100102.1830/
00050,20100102.1835/
00051,20100102.1840/
00051,20100102.1845/
00051,20100102.1850/
00053,20100102.1855/
00054,20100102.1900/
00054,20100102.1905/
00055,20100102.1910/
00055,20100102.1915/
00055,20100102.1920/
00056,20100102.1925/
00056,20100102.1930/
