#DEPARTMENT OF TRANSPORT- FREMANTLE
#WATER LEVEL OBSERVATIONS
#Data File Name: MHMAN02_03_2017
#THE DATA SPANS THE PERIOD (YYYYMMDD) FROM 20170101 TO 20171231
#LOCATION: Mandurah (Ocean Marina)
#Station Status: Current
#Lat: -32.521944 Long: 115.714167
#Time Zone: Australian Western Standard Time
#Vertical Datum: Chart datum  which is  2.682 m below Benchmark MAN TIDAL 02
#National Station ID: NA
#Site Description: South west corner of Mandurah ocean marina.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling well Ø355mm, orifice Ø12mm.Travel time measurement of return signal
#Sensor Details: VEGA, Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999
#Contact Email:  tides@transport.wa.gov.au
#Unit of Height Observations: cm    Sampling Rate (min): 5
#
H(cm),YYYYMMDD.hhmm/
   57,20170101.0000/
   57,20170101.0005/
   55,20170101.0010/
   56,20170101.0015/
   57,20170101.0020/
   59,20170101.0025/
   57,20170101.0030/
   57,20170101.0035/
   57,20170101.0040/
   57,20170101.0045/
   55,20170101.0050/
   53,20170101.0055/
   51,20170101.0100/
   51,20170101.0105/
   52,20170101.0110/
   50,20170101.0115/
   48,20170101.0120/
   47,20170101.0125/
   48,20170101.0130/
   48,20170101.0135/
   48,20170101.0140/
   46,20170101.0145/
   46,20170101.0150/
   47,20170101.0155/
   47,20170101.0200/
   45,20170101.0205/
   43,20170101.0210/
   42,20170101.0215/
   41,20170101.0220/
   41,20170101.0225/
   41,20170101.0230/
   40,20170101.0235/
   39,20170101.0240/
   39,20170101.0245/
   39,20170101.0250/
   39,20170101.0255/
   39,20170101.0300/
   38,20170101.0305/
   38,20170101.0310/
   37,20170101.0315/
   36,20170101.0320/
   35,20170101.0325/
   33,20170101.0330/
   31,20170101.0335/
   31,20170101.0340/
   31,20170101.0345/
   30,20170101.0350/
   30,20170101.0355/
   29,20170101.0400/
   29,20170101.0405/
   29,20170101.0410/
   28,20170101.0415/
   28,20170101.0420/
   27,20170101.0425/
   26,20170101.0430/
   26,20170101.0435/
   25,20170101.0440/
   24,20170101.0445/
   24,20170101.0450/
   24,20170101.0455/
   23,20170101.0500/
   23,20170101.0505/
   23,20170101.0510/
   23,20170101.0515/
   24,20170101.0520/
   23,20170101.0525/
   22,20170101.0530/
   22,20170101.0535/
   22,20170101.0540/
   21,20170101.0545/
   21,20170101.0550/
   20,20170101.0555/
   20,20170101.0600/
   19,20170101.0605/
   19,20170101.0610/
   19,20170101.0615/
   18,20170101.0620/
   19,20170101.0625/
   18,20170101.0630/
   18,20170101.0635/
   18,20170101.0640/
   19,20170101.0645/
   19,20170101.0650/
   20,20170101.0655/
   19,20170101.0700/
   19,20170101.0705/
   19,20170101.0710/
   19,20170101.0715/
   19,20170101.0720/
   18,20170101.0725/
   18,20170101.0730/
   17,20170101.0735/
   17,20170101.0740/
   17,20170101.0745/
   17,20170101.0750/
   17,20170101.0755/
   18,20170101.0800/
   18,20170101.0805/
   17,20170101.0810/
   17,20170101.0815/
   17,20170101.0820/
   17,20170101.0825/
   17,20170101.0830/
   17,20170101.0835/
   18,20170101.0840/
   19,20170101.0845/
   18,20170101.0850/
   17,20170101.0855/
   18,20170101.0900/
   19,20170101.0905/
   20,20170101.0910/
   22,20170101.0915/
   21,20170101.0920/
   21,20170101.0925/
   21,20170101.0930/
   22,20170101.0935/
   23,20170101.0940/
   23,20170101.0945/
   23,20170101.0950/
   24,20170101.0955/
   24,20170101.1000/
   23,20170101.1005/
   24,20170101.1010/
   24,20170101.1015/
   25,20170101.1020/
   25,20170101.1025/
   26,20170101.1030/
   26,20170101.1035/
   26,20170101.1040/
   26,20170101.1045/
   28,20170101.1050/
   27,20170101.1055/
   27,20170101.1100/
   26,20170101.1105/
   26,20170101.1110/
   27,20170101.1115/
   29,20170101.1120/
   28,20170101.1125/
   26,20170101.1130/
   25,20170101.1135/
   27,20170101.1140/
   28,20170101.1145/
   29,20170101.1150/
   29,20170101.1155/
   29,20170101.1200/
   29,20170101.1205/
   30,20170101.1210/
   31,20170101.1215/
   31,20170101.1220/
   31,20170101.1225/
   32,20170101.1230/
   33,20170101.1235/
   34,20170101.1240/
   33,20170101.1245/
   32,20170101.1250/
   32,20170101.1255/
   33,20170101.1300/
   34,20170101.1305/
   34,20170101.1310/
   33,20170101.1315/
   33,20170101.1320/
   33,20170101.1325/
   33,20170101.1330/
   33,20170101.1335/
   33,20170101.1340/
   33,20170101.1345/
   34,20170101.1350/
   34,20170101.1355/
   35,20170101.1400/
   34,20170101.1405/
   32,20170101.1410/
   32,20170101.1415/
   32,20170101.1420/
   33,20170101.1425/
   33,20170101.1430/
   32,20170101.1435/
   31,20170101.1440/
   31,20170101.1445/
   33,20170101.1450/
   33,20170101.1455/
   32,20170101.1500/
   31,20170101.1505/
   31,20170101.1510/
   32,20170101.1515/
   34,20170101.1520/
   34,20170101.1525/
   33,20170101.1530/
   33,20170101.1535/
   34,20170101.1540/
   35,20170101.1545/
   35,20170101.1550/
   35,20170101.1555/
   35,20170101.1600/
   37,20170101.1605/
   37,20170101.1610/
   37,20170101.1615/
   37,20170101.1620/
   37,20170101.1625/
   37,20170101.1630/
   37,20170101.1635/
   37,20170101.1640/
   36,20170101.1645/
   36,20170101.1650/
   38,20170101.1655/
   38,20170101.1700/
   39,20170101.1705/
   40,20170101.1710/
   41,20170101.1715/
   41,20170101.1720/
   41,20170101.1725/
   41,20170101.1730/
   42,20170101.1735/
   43,20170101.1740/
   44,20170101.1745/
   44,20170101.1750/
   43,20170101.1755/
   43,20170101.1800/
   44,20170101.1805/
   44,20170101.1810/
   44,20170101.1815/
   44,20170101.1820/
   45,20170101.1825/
   44,20170101.1830/
   44,20170101.1835/
   44,20170101.1840/
   46,20170101.1845/
   47,20170101.1850/
   47,20170101.1855/
   47,20170101.1900/
   47,20170101.1905/
   48,20170101.1910/
   49,20170101.1915/
   49,20170101.1920/
   49,20170101.1925/
   50,20170101.1930/
   50,20170101.1935/
   50,20170101.1940/
   50,20170101.1945/
   50,20170101.1950/
   51,20170101.1955/
   53,20170101.2000/
   53,20170101.2005/
   54,20170101.2010/
   54,20170101.2015/
   53,20170101.2020/
   54,20170101.2025/
   55,20170101.2030/
   55,20170101.2035/
   55,20170101.2040/
   56,20170101.2045/
   56,20170101.2050/
   56,20170101.2055/
   57,20170101.2100/
   57,20170101.2105/
   58,20170101.2110/
   59,20170101.2115/
   59,20170101.2120/
   58,20170101.2125/
   58,20170101.2130/
   58,20170101.2135/
   58,20170101.2140/
   59,20170101.2145/
   59,20170101.2150/
   59,20170101.2155/
   59,20170101.2200/
   59,20170101.2205/
   59,20170101.2210/
   59,20170101.2215/
   59,20170101.2220/
   59,20170101.2225/
   59,20170101.2230/
   59,20170101.2235/
   59,20170101.2240/
   59,20170101.2245/
   60,20170101.2250/
   59,20170101.2255/
   59,20170101.2300/
   60,20170101.2305/
   60,20170101.2310/
   59,20170101.2315/
   58,20170101.2320/
   58,20170101.2325/
   58,20170101.2330/
   58,20170101.2335/
   57,20170101.2340/
   57,20170101.2345/
   58,20170101.2350/
   58,20170101.2355/
   59,20170102.0000/
   59,20170102.0005/
   58,20170102.0010/
   57,20170102.0015/
   57,20170102.0020/
   57,20170102.0025/
   57,20170102.0030/
   56,20170102.0035/
   55,20170102.0040/
   55,20170102.0045/
   55,20170102.0050/
   55,20170102.0055/
   53,20170102.0100/
   52,20170102.0105/
   54,20170102.0110/
   55,20170102.0115/
   55,20170102.0120/
   54,20170102.0125/
   53,20170102.0130/
   53,20170102.0135/
   54,20170102.0140/
   55,20170102.0145/
   53,20170102.0150/
   51,20170102.0155/
   51,20170102.0200/
   52,20170102.0205/
   51,20170102.0210/
   47,20170102.0215/
   46,20170102.0220/
   46,20170102.0225/
   48,20170102.0230/
   48,20170102.0235/
   45,20170102.0240/
   44,20170102.0245/
   43,20170102.0250/
   44,20170102.0255/
   44,20170102.0300/
   42,20170102.0305/
   41,20170102.0310/
   40,20170102.0315/
   41,20170102.0320/
   41,20170102.0325/
   40,20170102.0330/
   39,20170102.0335/
   38,20170102.0340/
   37,20170102.0345/
   37,20170102.0350/
   37,20170102.0355/
   35,20170102.0400/
   34,20170102.0405/
   34,20170102.0410/
   34,20170102.0415/
   33,20170102.0420/
   32,20170102.0425/
   32,20170102.0430/
   32,20170102.0435/
   32,20170102.0440/
   31,20170102.0445/
   31,20170102.0450/
   31,20170102.0455/
   30,20170102.0500/
   29,20170102.0505/
   30,20170102.0510/
   30,20170102.0515/
   30,20170102.0520/
   29,20170102.0525/
   28,20170102.0530/
   28,20170102.0535/
   28,20170102.0540/
   28,20170102.0545/
   27,20170102.0550/
   26,20170102.0555/
   25,20170102.0600/
   26,20170102.0605/
   25,20170102.0610/
   25,20170102.0615/
   24,20170102.0620/
   24,20170102.0625/
   24,20170102.0630/
   24,20170102.0635/
   24,20170102.0640/
   24,20170102.0645/
   25,20170102.0650/
   25,20170102.0655/
   25,20170102.0700/
   24,20170102.0705/
   24,20170102.0710/
   23,20170102.0715/
   22,20170102.0720/
   23,20170102.0725/
   22,20170102.0730/
   22,20170102.0735/
   21,20170102.0740/
   22,20170102.0745/
   23,20170102.0750/
   23,20170102.0755/
   23,20170102.0800/
   23,20170102.0805/
   22,20170102.0810/
   23,20170102.0815/
   22,20170102.0820/
   22,20170102.0825/
   22,20170102.0830/
   22,20170102.0835/
   23,20170102.0840/
   24,20170102.0845/
   23,20170102.0850/
   23,20170102.0855/
   23,20170102.0900/
   23,20170102.0905/
   23,20170102.0910/
   24,20170102.0915/
   24,20170102.0920/
   25,20170102.0925/
   24,20170102.0930/
   24,20170102.0935/
   25,20170102.0940/
   26,20170102.0945/
   27,20170102.0950/
   26,20170102.0955/
   26,20170102.1000/
   26,20170102.1005/
   27,20170102.1010/
   27,20170102.1015/
   28,20170102.1020/
   29,20170102.1025/
   30,20170102.1030/
   30,20170102.1035/
   30,20170102.1040/
   32,20170102.1045/
   33,20170102.1050/
   34,20170102.1055/
   33,20170102.1100/
   32,20170102.1105/
   31,20170102.1110/
   30,20170102.1115/
   29,20170102.1120/
   28,20170102.1125/
   29,20170102.1130/
   30,20170102.1135/
   31,20170102.1140/
   29,20170102.1145/
   29,20170102.1150/
   32,20170102.1155/
   33,20170102.1200/
   31,20170102.1205/
   29,20170102.1210/
   28,20170102.1215/
   30,20170102.1220/
   32,20170102.1225/
   31,20170102.1230/
   30,20170102.1235/
   30,20170102.1240/
   31,20170102.1245/
   33,20170102.1250/
   34,20170102.1255/
   34,20170102.1300/
   35,20170102.1305/
   37,20170102.1310/
   37,20170102.1315/
   35,20170102.1320/
   34,20170102.1325/
   35,20170102.1330/
   37,20170102.1335/
   37,20170102.1340/
   37,20170102.1345/
   38,20170102.1350/
   38,20170102.1355/
   37,20170102.1400/
   36,20170102.1405/
   38,20170102.1410/
   38,20170102.1415/
   38,20170102.1420/
   38,20170102.1425/
   38,20170102.1430/
   38,20170102.1435/
   37,20170102.1440/
   35,20170102.1445/
   35,20170102.1450/
   36,20170102.1455/
   37,20170102.1500/
   36,20170102.1505/
   35,20170102.1510/
   35,20170102.1515/
   36,20170102.1520/
   36,20170102.1525/
   36,20170102.1530/
   36,20170102.1535/
   38,20170102.1540/
   39,20170102.1545/
   39,20170102.1550/
   38,20170102.1555/
   38,20170102.1600/
   38,20170102.1605/
   40,20170102.1610/
   39,20170102.1615/
   39,20170102.1620/
   40,20170102.1625/
   41,20170102.1630/
   42,20170102.1635/
   40,20170102.1640/
   40,20170102.1645/
   40,20170102.1650/
   40,20170102.1655/
   39,20170102.1700/
   39,20170102.1705/
   38,20170102.1710/
   38,20170102.1715/
   38,20170102.1720/
   39,20170102.1725/
   39,20170102.1730/
   40,20170102.1735/
   42,20170102.1740/
   44,20170102.1745/
   45,20170102.1750/
   45,20170102.1755/
   45,20170102.1800/
   46,20170102.1805/
   46,20170102.1810/
   47,20170102.1815/
   46,20170102.1820/
   47,20170102.1825/
   47,20170102.1830/
   47,20170102.1835/
   48,20170102.1840/
   47,20170102.1845/
   48,20170102.1850/
   48,20170102.1855/
   48,20170102.1900/
   48,20170102.1905/
   49,20170102.1910/
   49,20170102.1915/
   49,20170102.1920/
   50,20170102.1925/
   50,20170102.1930/
   51,20170102.1935/
   51,20170102.1940/
   51,20170102.1945/
   51,20170102.1950/
   52,20170102.1955/
   53,20170102.2000/
   53,20170102.2005/
   52,20170102.2010/
   52,20170102.2015/
   53,20170102.2020/
   53,20170102.2025/
   53,20170102.2030/
   54,20170102.2035/
   53,20170102.2040/
   54,20170102.2045/
   54,20170102.2050/
   54,20170102.2055/
   54,20170102.2100/
   56,20170102.2105/
   56,20170102.2110/
   56,20170102.2115/
   56,20170102.2120/
   56,20170102.2125/
   56,20170102.2130/
   56,20170102.2135/
   58,20170102.2140/
   58,20170102.2145/
   58,20170102.2150/
   57,20170102.2155/
   57,20170102.2200/
   58,20170102.2205/
   57,20170102.2210/
   56,20170102.2215/
   57,20170102.2220/
   58,20170102.2225/
   58,20170102.2230/
   58,20170102.2235/
   58,20170102.2240/
   59,20170102.2245/
   60,20170102.2250/
   60,20170102.2255/
   60,20170102.2300/
   59,20170102.2305/
   59,20170102.2310/
   60,20170102.2315/
   60,20170102.2320/
   60,20170102.2325/
   59,20170102.2330/
   60,20170102.2335/
   61,20170102.2340/
   61,20170102.2345/
   61,20170102.2350/
   61,20170102.2355/
   61,20170103.0000/
   61,20170103.0005/
   61,20170103.0010/
   61,20170103.0015/
   60,20170103.0020/
   59,20170103.0025/
   59,20170103.0030/
   58,20170103.0035/
   58,20170103.0040/
   57,20170103.0045/
   58,20170103.0050/
   58,20170103.0055/
   58,20170103.0100/
   57,20170103.0105/
   56,20170103.0110/
   56,20170103.0115/
   55,20170103.0120/
   55,20170103.0125/
   54,20170103.0130/
   54,20170103.0135/
   53,20170103.0140/
   55,20170103.0145/
   56,20170103.0150/
   55,20170103.0155/
   55,20170103.0200/
   56,20170103.0205/
   56,20170103.0210/
   56,20170103.0215/
   56,20170103.0220/
   56,20170103.0225/
   55,20170103.0230/
   54,20170103.0235/
   52,20170103.0240/
   53,20170103.0245/
   53,20170103.0250/
   53,20170103.0255/
   53,20170103.0300/
